Timestamp,Class,Confidence,BBox
2025-12-11 13:28:18.965886,wheel_handle_valve,0.29,"[194.52365112304688, 146.4187469482422, 430.91815185546875, 260.4657897949219]"
2025-12-11 13:28:19.464975,wheel_handle_valve,0.31,"[5.079785346984863, 143.4445343017578, 328.47174072265625, 459.2023010253906]"
2025-12-11 13:28:22.120873,lever_handle_valve,0.45,"[834.7396240234375, 356.3663330078125, 986.5545654296875, 469.38201904296875]"
2025-12-11 13:28:24.987927,lever_handle_valve,0.29,"[589.0614624023438, 187.6844482421875, 810.7313842773438, 412.2572326660156]"
2025-12-11 13:28:28.151048,wheel_handle_valve,0.52,"[19.151966094970703, 141.02066040039062, 376.1907043457031, 483.93719482421875]"
2025-12-11 13:28:28.774699,wheel_handle_valve,0.69,"[22.10009765625, 147.68560791015625, 376.2910461425781, 475.06219482421875]"
2025-12-11 13:28:29.381465,wheel_handle_valve,0.40,"[31.669384002685547, 154.4757537841797, 313.4255676269531, 441.2896423339844]"
2025-12-11 13:28:30.063353,wheel_handle_valve,0.30,"[26.8979549407959, 157.09939575195312, 342.7868347167969, 450.33770751953125]"
2025-12-11 13:28:30.679130,wheel_handle_valve,0.28,"[16.605615615844727, 155.89834594726562, 350.77325439453125, 452.28765869140625]"
2025-12-11 13:28:31.193955,wheel_handle_valve,0.50,"[25.035694122314453, 150.45193481445312, 312.99932861328125, 440.4314880371094]"
2025-12-11 13:28:31.698285,wheel_handle_valve,0.46,"[19.239599227905273, 147.8837127685547, 332.8091735839844, 442.52001953125]"
2025-12-11 13:28:32.242543,wheel_handle_valve,0.67,"[26.156757354736328, 145.161865234375, 337.97259521484375, 425.0350036621094]"
2025-12-11 13:28:32.759685,wheel_handle_valve,0.80,"[26.38836669921875, 146.36553955078125, 338.51678466796875, 418.40185546875]"
2025-12-11 13:28:35.486553,wheel_handle_valve,0.33,"[138.5965118408203, 153.08209228515625, 357.29150390625, 469.4383850097656]"
2025-12-11 13:28:35.999404,wheel_handle_valve,0.63,"[137.57376098632812, 149.91836547851562, 360.5562744140625, 489.6514587402344]"
2025-12-11 13:28:36.549098,wheel_handle_valve,0.78,"[144.71981811523438, 153.45510864257812, 356.0983581542969, 495.58050537109375]"
2025-12-11 13:28:37.063926,wheel_handle_valve,0.70,"[169.8164825439453, 161.47506713867188, 405.3792419433594, 478.955322265625]"
2025-12-11 13:28:38.174989,wheel_handle_valve,0.75,"[550.4385986328125, 215.8804168701172, 707.7005615234375, 490.0810546875]"
2025-12-11 13:28:39.248136,oxidizer,0.28,"[892.7279052734375, 552.6673583984375, 949.9998779296875, 594.65673828125]"
2025-12-11 13:28:40.313440,wheel_handle_valve,0.43,"[149.26480102539062, 114.76478576660156, 440.98760986328125, 447.8783264160156]"
2025-12-11 13:28:40.874940,wheel_handle_valve,0.50,"[136.53335571289062, 163.4469451904297, 421.3753356933594, 406.0826110839844]"
2025-12-11 13:28:41.411004,wheel_handle_valve,0.60,"[131.26242065429688, 198.23965454101562, 418.8915100097656, 465.09912109375]"
2025-12-11 13:28:41.411004,wheel_handle_valve,0.31,"[1181.6611328125, 223.00332641601562, 1280.0, 516.6182861328125]"
2025-12-11 13:28:41.411004,lever_handle_valve,0.25,"[1177.848388671875, 195.93008422851562, 1279.009033203125, 529.1981201171875]"
2025-12-11 13:28:45.673095,wheel_handle_valve,0.30,"[733.9558715820312, 232.5963897705078, 874.5008544921875, 434.0775451660156]"
2025-12-11 13:28:57.794103,wheel_handle_valve,0.41,"[74.83272552490234, 294.05523681640625, 333.86126708984375, 544.6019287109375]"
2025-12-11 13:29:00.923121,wheel_handle_valve,0.48,"[192.57559204101562, 165.09146118164062, 435.22491455078125, 521.4283447265625]"
2025-12-11 13:29:01.980722,lever_handle_valve,0.36,"[839.3857421875, 356.011474609375, 992.4885864257812, 468.3245544433594]"
2025-12-11 13:29:05.677473,lever_handle_valve,0.80,"[537.5609130859375, 456.832763671875, 750.0076904296875, 713.93603515625]"
2025-12-11 13:29:06.194326,lever_handle_valve,0.43,"[531.5118408203125, 469.89300537109375, 751.4344482421875, 714.2677612304688]"
2025-12-11 13:29:07.298474,lever_handle_valve,0.35,"[677.1506958007812, 489.9009704589844, 750.0936279296875, 692.7615356445312]"
2025-12-11 13:29:07.814938,lever_handle_valve,0.37,"[686.0386962890625, 484.30731201171875, 753.8826904296875, 690.0362548828125]"
2025-12-11 13:29:09.382073,lever_handle_valve,0.27,"[690.0613403320312, 481.47100830078125, 753.035888671875, 691.3356323242188]"
2025-12-11 13:29:09.382073,lever_handle_valve,0.27,"[838.66796875, 356.9294738769531, 983.7908935546875, 466.60992431640625]"
2025-12-11 13:29:09.903206,lever_handle_valve,0.31,"[840.6902465820312, 357.0937194824219, 981.9055786132812, 466.66485595703125]"
2025-12-11 13:29:16.707037,lever_handle_valve,0.32,"[838.5330810546875, 355.95013427734375, 985.4920654296875, 468.58404541015625]"
2025-12-11 13:29:18.819218,lever_handle_valve,0.35,"[840.0032958984375, 356.76458740234375, 982.6510620117188, 467.0921936035156]"
2025-12-11 13:29:19.333170,lever_handle_valve,0.50,"[840.1859130859375, 356.76263427734375, 983.2454833984375, 467.2742614746094]"
2025-12-11 13:29:19.884701,lever_handle_valve,0.37,"[839.70166015625, 356.79669189453125, 984.9071044921875, 467.99200439453125]"
2025-12-11 13:29:19.884701,lever_handle_valve,0.28,"[690.3583984375, 477.88177490234375, 756.0872192382812, 693.8299560546875]"
2025-12-11 13:29:21.036170,lever_handle_valve,0.28,"[839.0662231445312, 356.9117736816406, 978.5760498046875, 466.3492736816406]"
2025-12-11 13:29:22.786565,lever_handle_valve,0.40,"[840.3502197265625, 356.21527099609375, 981.41357421875, 467.6111755371094]"
2025-12-11 13:29:23.350491,lever_handle_valve,0.43,"[840.17236328125, 356.2642517089844, 982.7320556640625, 466.849365234375]"
2025-12-11 13:29:23.887116,lever_handle_valve,0.27,"[839.96142578125, 357.21539306640625, 982.37744140625, 466.5721740722656]"
2025-12-11 13:29:24.442474,lever_handle_valve,0.25,"[839.6346435546875, 357.3501281738281, 983.0924072265625, 467.291015625]"
2025-12-11 13:29:24.967018,lever_handle_valve,0.40,"[839.5849609375, 357.59906005859375, 987.1306762695312, 467.6590881347656]"
2025-12-11 13:29:25.516213,lever_handle_valve,0.51,"[839.62890625, 356.90484619140625, 983.1256103515625, 467.61517333984375]"
2025-12-11 13:29:26.032509,lever_handle_valve,0.28,"[839.2236328125, 356.4075927734375, 984.15478515625, 466.92822265625]"
2025-12-11 13:29:26.557240,lever_handle_valve,0.28,"[839.6455078125, 356.5520935058594, 986.4136962890625, 467.2435607910156]"
2025-12-11 13:29:27.091372,lever_handle_valve,0.32,"[590.8321533203125, 387.30267333984375, 829.1657104492188, 518.5203247070312]"
2025-12-11 13:29:28.158741,lever_handle_valve,0.27,"[678.0480346679688, 488.02850341796875, 751.7027587890625, 684.80615234375]"
2025-12-11 13:29:31.822744,lever_handle_valve,0.32,"[597.7777709960938, 382.72003173828125, 823.29833984375, 514.0472412109375]"
2025-12-11 13:29:33.883636,lever_handle_valve,0.27,"[677.4183349609375, 480.9375, 749.3299560546875, 690.0382080078125]"
2025-12-11 13:29:34.409923,lever_handle_valve,0.31,"[590.744873046875, 386.16571044921875, 826.4620971679688, 514.0601806640625]"
2025-12-11 13:29:34.914443,lever_handle_valve,0.26,"[590.373291015625, 382.3132629394531, 832.8404541015625, 513.6771850585938]"
2025-12-11 13:29:38.108174,lever_handle_valve,0.29,"[841.35595703125, 356.033447265625, 991.7907104492188, 468.22821044921875]"
2025-12-11 13:30:33.467336,lever_handle_valve,0.27,"[840.9786376953125, 357.6294860839844, 986.5306396484375, 466.87799072265625]"
2025-12-11 13:30:34.966482,wheel_handle_valve,0.29,"[229.4492645263672, 104.95599365234375, 496.1806640625, 480.6827697753906]"
2025-12-11 13:30:54.161910,lever_handle_valve,0.25,"[838.4978637695312, 357.2318115234375, 989.4264526367188, 467.6617126464844]"
2025-12-11 13:30:55.628421,lever_handle_valve,0.26,"[587.1065063476562, 349.2859191894531, 767.7061767578125, 498.67681884765625]"
2025-12-11 13:31:06.769441,lever_handle_valve,0.25,"[556.1817016601562, 439.632568359375, 752.7628173828125, 714.5123291015625]"
2025-12-12 12:51:08.641560,wheel_handle_valve,0.35,"[458.8255310058594, 7.3216552734375, 846.0504150390625, 709.7962646484375]"
2025-12-12 12:51:16.167321,lever_handle_valve,0.44,"[944.4334716796875, 295.5211486816406, 1187.763671875, 642.5930786132812]"
2025-12-12 12:51:17.558056,lever_handle_valve,0.58,"[952.9342651367188, 280.03729248046875, 1156.09765625, 562.4927978515625]"
2025-12-12 12:52:41.747562,wheel_handle_valve,0.37,"[486.1934509277344, 43.624267578125, 766.7930297851562, 448.1957092285156]"
2025-12-12 12:52:42.694707,wheel_handle_valve,0.32,"[494.54217529296875, 50.48298263549805, 760.8766479492188, 446.61346435546875]"
2025-12-12 12:52:44.935479,wheel_handle_valve,0.27,"[491.789306640625, 50.00373458862305, 756.2560424804688, 441.57757568359375]"
2025-12-12 12:52:58.621466,lever_handle_valve,0.32,"[156.32156372070312, 129.9540557861328, 619.8527221679688, 528.8360595703125]"
2025-12-12 12:55:29.906447,exit_sign,0.27,"[423.69390869140625, 327.526123046875, 470.2251892089844, 465.9110412597656]"
2025-12-12 12:55:32.641093,exit_sign,0.31,"[423.9466247558594, 329.2004089355469, 471.1979064941406, 460.0797424316406]"
2025-12-12 12:56:50.670446,lever_handle_valve,0.25,"[961.2628784179688, 247.5466766357422, 1121.7901611328125, 711.01513671875]"
2025-12-12 12:58:43.911051,wheel_handle_valve,0.29,"[421.5877990722656, 163.64517211914062, 693.03955078125, 551.3165283203125]"
2025-12-12 12:58:47.159498,wheel_handle_valve,0.28,"[424.1993103027344, 121.93077087402344, 719.2098999023438, 495.56597900390625]"
2025-12-12 13:01:32.748862,wheel_handle_valve,0.32,"[544.1588745117188, 62.12432861328125, 852.2428588867188, 432.75732421875]"
2025-12-12 13:01:37.750163,wheel_handle_valve,0.26,"[458.21624755859375, 24.783227920532227, 773.0841064453125, 393.185302734375]"
2025-12-12 13:04:40.103454,wheel_handle_valve,0.68,"[453.906982421875, 167.7874755859375, 730.180908203125, 521.6755981445312]"
2025-12-12 13:04:44.885660,wheel_handle_valve,0.26,"[478.423095703125, 143.8479461669922, 777.3169555664062, 678.4439697265625]"
2025-12-12 19:02:27.543439,lever_handle_valve,0.51,"[201.62576293945312, 232.7255859375, 419.6000061035156, 708.1429443359375]"
2025-12-12 19:03:11.492029,wheel_handle_valve,0.60,"[979.3214721679688, 325.0589294433594, 1126.4342041015625, 451.58935546875]"
2025-12-12 19:03:26.431828,wheel_handle_valve,0.33,"[926.6773681640625, 377.04638671875, 1090.23974609375, 507.80084228515625]"
2025-12-12 19:04:14.151814,lever_handle_valve,0.33,"[646.603271484375, 582.2313232421875, 848.0949096679688, 627.8738403320312]"
2025-12-12 19:04:19.452911,wheel_handle_valve,0.51,"[649.6575317382812, 308.1395568847656, 993.0123901367188, 606.0690307617188]"
2025-12-12 19:04:19.938439,wheel_handle_valve,0.27,"[705.9891357421875, 299.755615234375, 1001.7967529296875, 627.0042724609375]"
2025-12-12 19:05:04.562685,wheel_handle_valve,0.52,"[566.4248657226562, 303.87225341796875, 896.998046875, 620.2552490234375]"
2025-12-12 19:05:05.103175,wheel_handle_valve,0.31,"[397.52630615234375, 206.7410430908203, 544.7550048828125, 576.43896484375]"
2025-12-12 19:05:07.761179,wheel_handle_valve,0.44,"[692.3477783203125, 401.413330078125, 815.273193359375, 503.451904296875]"
2025-12-12 19:05:17.828880,lever_handle_valve,0.43,"[219.09268188476562, 64.8697738647461, 405.6220703125, 570.2250366210938]"
2025-12-12 19:05:38.737279,wheel_handle_valve,0.25,"[362.9720153808594, 144.87033081054688, 518.475830078125, 576.0592651367188]"
2025-12-12 19:05:44.897439,lever_handle_valve,0.29,"[211.9464111328125, 71.9525146484375, 405.6878967285156, 585.403076171875]"
2025-12-12 19:05:50.654174,wheel_handle_valve,0.53,"[505.0074157714844, 317.32330322265625, 834.0324096679688, 698.2501220703125]"
2025-12-12 19:05:55.076778,wheel_handle_valve,0.25,"[610.1732788085938, 452.63433837890625, 746.0177612304688, 543.9839477539062]"
2025-12-12 19:06:02.407237,lever_handle_valve,0.67,"[216.3335418701172, 82.1756591796875, 429.05621337890625, 576.7620239257812]"
2025-12-12 19:06:10.436824,lever_handle_valve,0.25,"[219.5723114013672, 64.38105773925781, 406.1567077636719, 587.6113891601562]"
2025-12-12 19:06:18.208621,lever_handle_valve,0.33,"[222.3666534423828, 62.17919921875, 408.0748291015625, 586.0438232421875]"
2025-12-12 19:06:26.539985,lever_handle_valve,0.48,"[226.9037628173828, 63.542945861816406, 405.9211730957031, 561.6276245117188]"
2025-12-12 19:06:27.277153,lever_handle_valve,0.35,"[221.6828155517578, 57.83430099487305, 404.0107421875, 601.4070434570312]"
2025-12-12 19:06:31.585526,lever_handle_valve,0.26,"[185.70826721191406, 61.890235900878906, 414.5634765625, 607.0692749023438]"
2025-12-12 19:06:39.172288,wheel_handle_valve,0.27,"[230.3214874267578, 70.9554672241211, 412.80950927734375, 603.90283203125]"
2025-12-12 19:06:47.388504,lever_handle_valve,0.43,"[220.6434326171875, 55.226341247558594, 416.69989013671875, 590.400146484375]"
2025-12-12 19:06:58.806784,lever_handle_valve,0.49,"[228.09469604492188, 61.81303787231445, 416.7342224121094, 602.5001220703125]"
2025-12-12 19:06:59.545703,lever_handle_valve,0.27,"[229.2422332763672, 64.9937973022461, 407.9607849121094, 588.5885009765625]"
2025-12-12 19:07:00.260177,lever_handle_valve,0.61,"[234.4716033935547, 70.914794921875, 411.7723693847656, 588.604248046875]"
2025-12-12 19:07:01.769025,lever_handle_valve,0.35,"[232.06076049804688, 67.42549133300781, 405.78668212890625, 588.2055053710938]"
2025-12-12 19:07:02.602733,wheel_handle_valve,0.35,"[229.19003295898438, 66.71150207519531, 406.02874755859375, 587.6798706054688]"
2025-12-12 19:07:03.461795,lever_handle_valve,0.44,"[226.41458129882812, 59.92387771606445, 414.9569396972656, 589.9234619140625]"
2025-12-12 19:07:05.192083,lever_handle_valve,0.52,"[225.58773803710938, 60.4664306640625, 411.85870361328125, 593.3302612304688]"
2025-12-12 19:07:05.667572,lever_handle_valve,0.40,"[224.7231903076172, 64.0877456665039, 411.97308349609375, 594.9474487304688]"
2025-12-12 19:07:06.696529,lever_handle_valve,0.58,"[226.92147827148438, 61.51984786987305, 418.9547424316406, 593.4913330078125]"
2025-12-12 19:07:10.222694,lever_handle_valve,0.39,"[222.635009765625, 58.488792419433594, 413.4410705566406, 587.4927978515625]"
2025-12-12 19:07:10.716972,lever_handle_valve,0.39,"[230.49813842773438, 73.41618347167969, 409.61224365234375, 582.1011962890625]"
2025-12-12 19:07:13.333504,wheel_handle_valve,0.26,"[230.88247680664062, 60.43388748168945, 406.37286376953125, 584.8943481445312]"
2025-12-12 19:07:13.842833,lever_handle_valve,0.30,"[230.8278045654297, 73.021240234375, 407.63128662109375, 581.4160766601562]"
2025-12-12 19:07:15.618277,wheel_handle_valve,0.42,"[472.62237548828125, 160.52804565429688, 932.5833129882812, 547.1038208007812]"
2025-12-12 19:07:17.147877,wheel_handle_valve,0.29,"[502.80792236328125, 230.73257446289062, 893.1712646484375, 543.391845703125]"
2025-12-12 19:07:20.590684,lever_handle_valve,0.39,"[256.3419189453125, 7.631884574890137, 430.789794921875, 494.92572021484375]"
2025-12-12 19:07:21.601916,lever_handle_valve,0.35,"[258.06658935546875, 47.80207443237305, 462.19696044921875, 492.4999084472656]"
2025-12-12 19:07:22.096230,lever_handle_valve,0.47,"[255.8208465576172, 115.11515045166016, 407.0870666503906, 479.1922302246094]"
2025-12-12 19:07:22.573398,lever_handle_valve,0.30,"[254.96630859375, 100.384765625, 401.6107482910156, 482.74102783203125]"
2025-12-12 19:07:28.358222,wheel_handle_valve,0.63,"[26.4398136138916, 228.33090209960938, 234.57968139648438, 607.6695556640625]"
2025-12-12 19:07:28.358222,lever_handle_valve,0.31,"[249.1837921142578, 56.092994689941406, 391.2187194824219, 530.5110473632812]"
2025-12-12 19:07:28.842085,lever_handle_valve,0.50,"[248.583740234375, 32.248313903808594, 396.3482360839844, 518.5717163085938]"
2025-12-12 19:07:28.842085,wheel_handle_valve,0.36,"[950.3611450195312, 393.19970703125, 1083.916015625, 546.0422973632812]"
2025-12-12 19:07:29.802729,lever_handle_valve,0.39,"[244.0017852783203, 20.249731063842773, 404.029296875, 498.8404235839844]"
2025-12-12 19:07:30.781691,lever_handle_valve,0.43,"[237.0152587890625, 64.3298568725586, 406.206298828125, 491.859375]"
2025-12-12 19:07:31.732037,lever_handle_valve,0.27,"[258.0448303222656, 22.59814453125, 453.54168701171875, 489.084228515625]"
2025-12-12 19:07:32.697767,lever_handle_valve,0.53,"[256.02008056640625, 86.37007141113281, 411.8717346191406, 489.72491455078125]"
2025-12-12 19:07:33.177713,lever_handle_valve,0.30,"[252.49478149414062, 18.363916397094727, 410.61651611328125, 518.9202880859375]"
2025-12-12 19:07:33.660218,lever_handle_valve,0.45,"[252.32583618164062, 39.5565185546875, 405.32525634765625, 503.38580322265625]"
2025-12-12 19:07:34.143342,lever_handle_valve,0.27,"[253.0946807861328, 113.60200500488281, 397.54241943359375, 522.0297241210938]"
2025-12-12 19:07:36.174533,wheel_handle_valve,0.44,"[541.3086547851562, 178.0003204345703, 937.4295654296875, 524.6920166015625]"
2025-12-12 19:07:36.729288,wheel_handle_valve,0.48,"[13.921289443969727, 231.01547241210938, 245.77066040039062, 593.0411376953125]"
2025-12-12 19:07:37.702990,lever_handle_valve,0.47,"[257.60870361328125, 66.3338623046875, 409.8374938964844, 484.5116271972656]"
2025-12-12 19:07:38.185126,wheel_handle_valve,0.38,"[458.46270751953125, 244.8113250732422, 837.7056884765625, 557.8385009765625]"
2025-12-12 19:07:39.171023,lever_handle_valve,0.27,"[249.44277954101562, 72.4049301147461, 408.0058288574219, 487.0381774902344]"
2025-12-12 19:07:40.167938,lever_handle_valve,0.47,"[246.89773559570312, 71.65657043457031, 441.01043701171875, 488.6647033691406]"
2025-12-12 19:07:40.655867,lever_handle_valve,0.27,"[253.2053985595703, 58.217552185058594, 411.307373046875, 480.4769592285156]"
2025-12-12 19:07:45.109681,lever_handle_valve,0.29,"[252.6348419189453, 32.796730041503906, 434.3387756347656, 488.83526611328125]"
2025-12-12 19:07:46.133414,lever_handle_valve,0.58,"[249.85494995117188, 70.4869155883789, 450.0213928222656, 482.72650146484375]"
2025-12-12 19:07:46.612395,wheel_handle_valve,0.31,"[715.6143798828125, 207.2683868408203, 858.4583740234375, 489.58612060546875]"
2025-12-12 19:07:47.602724,lever_handle_valve,0.58,"[254.44393920898438, 64.8525619506836, 427.9615173339844, 477.338623046875]"
2025-12-12 19:07:48.092197,lever_handle_valve,0.75,"[255.68209838867188, 39.882545471191406, 425.73651123046875, 484.66717529296875]"
2025-12-12 19:07:48.588251,lever_handle_valve,0.66,"[257.6131286621094, 56.41498947143555, 446.25872802734375, 482.27166748046875]"
2025-12-12 19:07:49.578637,lever_handle_valve,0.53,"[247.7124481201172, 25.368824005126953, 461.5393981933594, 480.52850341796875]"
2025-12-12 19:07:50.058733,lever_handle_valve,0.65,"[255.8520050048828, 11.514843940734863, 464.79815673828125, 485.0430603027344]"
2025-12-12 19:07:50.058733,wheel_handle_valve,0.57,"[826.9083251953125, 327.720458984375, 1057.1309814453125, 513.9068603515625]"
2025-12-12 19:07:50.542180,wheel_handle_valve,0.62,"[839.4772338867188, 318.9684143066406, 1058.8798828125, 505.7291564941406]"
2025-12-12 19:07:50.542180,lever_handle_valve,0.44,"[253.8318328857422, 25.874073028564453, 441.788330078125, 484.13348388671875]"
2025-12-12 19:07:51.019888,lever_handle_valve,0.49,"[250.9406280517578, 28.540233612060547, 426.8926696777344, 484.72576904296875]"
2025-12-12 19:07:51.544115,lever_handle_valve,0.48,"[246.57687377929688, 47.289306640625, 426.65814208984375, 479.2823181152344]"
2025-12-12 19:07:52.050769,lever_handle_valve,0.30,"[250.7050323486328, 96.2337875366211, 431.60540771484375, 482.9065856933594]"
2025-12-12 19:07:52.543198,lever_handle_valve,0.51,"[254.5666961669922, 75.3895492553711, 430.33221435546875, 484.57037353515625]"
2025-12-12 19:07:53.018662,lever_handle_valve,0.38,"[254.54150390625, 88.94270324707031, 433.39208984375, 486.82208251953125]"
2025-12-12 19:07:54.507616,lever_handle_valve,0.43,"[254.79345703125, 93.15673828125, 435.52130126953125, 481.7325134277344]"
2025-12-12 19:07:54.976506,lever_handle_valve,0.48,"[253.1270294189453, 76.81584167480469, 436.9866638183594, 483.96270751953125]"
2025-12-12 19:07:55.459022,lever_handle_valve,0.56,"[253.7146453857422, 31.126270294189453, 434.40142822265625, 487.44061279296875]"
2025-12-12 19:07:55.936024,lever_handle_valve,0.60,"[255.32861328125, 31.058446884155273, 417.25433349609375, 490.55010986328125]"
2025-12-12 19:07:58.866443,lever_handle_valve,0.48,"[255.60507202148438, 24.0849609375, 431.87469482421875, 492.8377990722656]"
2025-12-12 19:07:59.348751,lever_handle_valve,0.56,"[254.12545776367188, 18.447484970092773, 431.284912109375, 486.937744140625]"
2025-12-12 19:07:59.830719,lever_handle_valve,0.53,"[252.53829956054688, 31.275171279907227, 438.9805603027344, 488.4056701660156]"
2025-12-12 19:08:00.315920,lever_handle_valve,0.47,"[248.6314697265625, 19.251489639282227, 432.8109436035156, 490.66937255859375]"
2025-12-12 19:08:00.800377,lever_handle_valve,0.28,"[248.8876495361328, 19.707324981689453, 445.7601013183594, 488.1285095214844]"
2025-12-12 19:08:01.278332,lever_handle_valve,0.37,"[245.0870361328125, 9.701147079467773, 419.149658203125, 492.15460205078125]"
2025-12-12 19:08:01.757456,lever_handle_valve,0.27,"[242.2893829345703, 18.924341201782227, 421.18670654296875, 493.5663146972656]"
2025-12-12 19:08:02.238439,wheel_handle_valve,0.53,"[252.47216796875, 58.13530349731445, 414.2867126464844, 489.85906982421875]"
2025-12-12 19:08:02.723252,lever_handle_valve,0.59,"[255.49142456054688, 34.762794494628906, 419.99676513671875, 485.52642822265625]"
2025-12-12 19:08:03.205117,lever_handle_valve,0.49,"[255.824951171875, 31.653514862060547, 420.7435607910156, 487.5794982910156]"
2025-12-12 19:08:04.171260,lever_handle_valve,0.29,"[256.93548583984375, 18.312450408935547, 416.15045166015625, 487.2088317871094]"
2025-12-12 19:08:04.651453,lever_handle_valve,0.65,"[256.05279541015625, 54.622779846191406, 415.74273681640625, 493.2947692871094]"
2025-12-12 19:08:05.134236,wheel_handle_valve,0.32,"[839.1290283203125, 312.90753173828125, 982.3785400390625, 493.514404296875]"
2025-12-12 19:08:05.134236,wheel_handle_valve,0.25,"[256.1158447265625, 59.7037353515625, 414.4288635253906, 492.689208984375]"
2025-12-12 19:08:05.619474,lever_handle_valve,0.32,"[257.72314453125, 27.9305419921875, 420.2837829589844, 487.7699279785156]"
2025-12-12 19:08:06.093109,wheel_handle_valve,0.26,"[0.9402221441268921, 245.1255645751953, 205.11477661132812, 444.6298828125]"
2025-12-12 19:08:06.639623,wheel_handle_valve,0.65,"[827.1536254882812, 285.0718688964844, 946.3900146484375, 459.3060607910156]"
2025-12-12 19:08:08.130679,lever_handle_valve,0.56,"[254.505126953125, 111.56419372558594, 403.8577880859375, 489.6485900878906]"
2025-12-12 19:08:10.676427,lever_handle_valve,0.28,"[253.0135040283203, 58.873291015625, 424.4432678222656, 487.64697265625]"
2025-12-12 19:08:11.172909,lever_handle_valve,0.75,"[255.43856811523438, 8.041089057922363, 431.9708557128906, 487.638671875]"
2025-12-12 19:08:12.607422,lever_handle_valve,0.73,"[253.91958618164062, 33.25048828125, 406.7391357421875, 487.4369201660156]"
2025-12-12 19:08:27.935970,wheel_handle_valve,0.74,"[48.93548583984375, 238.10635375976562, 236.19088745117188, 591.6185302734375]"
2025-12-12 19:08:28.417006,wheel_handle_valve,0.54,"[50.008201599121094, 237.20852661132812, 238.8389892578125, 589.8336181640625]"
2025-12-12 19:08:28.896636,wheel_handle_valve,0.69,"[44.65094757080078, 235.6764678955078, 239.67562866210938, 598.1716918945312]"
2025-12-12 19:08:29.381198,wheel_handle_valve,0.61,"[38.24442672729492, 235.01806640625, 239.636474609375, 599.6018676757812]"
2025-12-12 19:08:29.859866,wheel_handle_valve,0.71,"[42.511619567871094, 236.6277313232422, 240.8192138671875, 604.34765625]"
2025-12-12 19:08:30.346298,wheel_handle_valve,0.84,"[48.5570182800293, 239.5546875, 240.14944458007812, 596.3721923828125]"
2025-12-12 19:08:30.346298,lever_handle_valve,0.54,"[257.1932678222656, 14.5614013671875, 410.44818115234375, 494.2222595214844]"
2025-12-12 19:08:30.832072,wheel_handle_valve,0.83,"[52.424949645996094, 240.94497680664062, 239.9284210205078, 596.2403564453125]"
2025-12-12 19:08:31.303482,wheel_handle_valve,0.44,"[53.179962158203125, 243.49789428710938, 238.42678833007812, 595.5946044921875]"
2025-12-12 19:08:31.790257,lever_handle_valve,0.42,"[250.9237823486328, 12.234667778015137, 384.76348876953125, 496.3978576660156]"
2025-12-12 19:08:31.790257,wheel_handle_valve,0.25,"[47.624366760253906, 243.8109130859375, 237.9888458251953, 597.6551513671875]"
2025-12-12 19:08:32.751591,wheel_handle_valve,0.28,"[254.6918182373047, 23.383153915405273, 399.28570556640625, 494.54754638671875]"
2025-12-12 19:08:33.804573,lever_handle_valve,0.60,"[255.4757843017578, 83.0013656616211, 409.3427429199219, 492.518798828125]"
2025-12-12 19:08:34.297781,lever_handle_valve,0.42,"[252.4206085205078, 36.647483825683594, 407.46734619140625, 492.1250915527344]"
2025-12-12 19:08:34.783086,lever_handle_valve,0.28,"[245.1165008544922, 53.15398025512695, 407.36962890625, 494.240234375]"
2025-12-12 19:08:36.711644,lever_handle_valve,0.28,"[241.2694091796875, 67.5623779296875, 394.0664978027344, 494.35052490234375]"
2025-12-12 19:08:37.194156,lever_handle_valve,0.36,"[252.89614868164062, 32.3702392578125, 395.7855224609375, 501.8956604003906]"
2025-12-12 19:08:39.122583,lever_handle_valve,0.26,"[252.6324920654297, 21.791259765625, 390.6689758300781, 497.50994873046875]"
2025-12-12 19:08:39.602083,wheel_handle_valve,0.65,"[22.042713165283203, 239.72006225585938, 231.8291015625, 599.3350830078125]"
2025-12-12 19:08:39.602083,wheel_handle_valve,0.32,"[253.5958709716797, 22.951269149780273, 385.10711669921875, 500.07415771484375]"
2025-12-12 19:08:40.083623,wheel_handle_valve,0.66,"[42.042686462402344, 239.13131713867188, 222.5531768798828, 604.2587280273438]"
2025-12-12 19:08:40.575092,wheel_handle_valve,0.38,"[48.323890686035156, 246.1931610107422, 228.93801879882812, 602.3045654296875]"
2025-12-12 19:08:41.047981,wheel_handle_valve,0.35,"[48.04362869262695, 243.85220336914062, 231.9940948486328, 597.21484375]"
2025-12-12 19:08:46.981790,lever_handle_valve,0.47,"[251.76144409179688, 25.436426162719727, 403.7989501953125, 506.1822204589844]"
2025-12-12 19:08:47.955734,wheel_handle_valve,0.57,"[252.6416473388672, 23.627588272094727, 409.4952697753906, 507.1231384277344]"
2025-12-12 19:08:49.531654,wheel_handle_valve,0.31,"[245.9208526611328, 93.5358657836914, 402.6165771484375, 505.97296142578125]"
2025-12-12 19:08:50.491721,lever_handle_valve,0.26,"[255.17431640625, 86.79248046875, 400.34454345703125, 506.6937561035156]"
2025-12-12 19:08:52.898656,lever_handle_valve,0.26,"[258.59625244140625, 26.212915420532227, 412.76654052734375, 501.6982421875]"
2025-12-12 19:08:54.382029,wheel_handle_valve,0.29,"[254.3520050048828, 13.113256454467773, 407.77752685546875, 496.40057373046875]"
